Date,Regime-aware HMM,K-Means Regime Strategy,Buy and Hold,Standalone Momentum,Standalone Mean Reversion
2021-03-22,-0.028693594961511804,-0.012735641626325345,-0.008518649357713959,-0.028693594961511804,0.0
2021-03-23,-0.03633866542934028,-0.020506315793601182,-0.016322515114058578,-0.03633866542934028,-0.007870915324114991
2021-03-24,-0.041237508881597607,-0.02548564416266963,-0.02132311214238436,-0.041237508881597607,-0.012914476683172804
2021-03-25,-0.041716890127156736,-0.020003280293421133,-0.015817330952481834,-0.041716890127156736,-0.007361390700934445
2021-03-26,-0.02675332631477545,-0.004210660714250247,0.0,-0.02675332631477545,0.0
2021-03-29,-0.027244974104103314,-0.004713696214430518,-0.0005051625683613059,-0.027244974104103314,-0.0004999999999998339
2021-03-30,-0.029825763610449085,-0.007354262832170444,-0.00315689473054126,-0.029825763610449085,-0.0004999999999998339
2021-03-31,-0.025893143454355783,-0.0033305540101615794,0.0,-0.025893143454355783,-0.0004999999999998339
2021-04-01,-0.015373711793380096,0.0,0.0,-0.015373711793380096,-0.0004999999999998339
2021-04-05,-0.0012413675635888355,0.0,0.0,-0.0012413675635888355,-0.0004999999999998339
2021-04-06,-0.0018312324790766832,-0.0005905980647685771,-0.0005905980647684661,-0.0018312324790766832,-0.0004999999999998339
2021-04-07,-0.0006759163900088572,0.0,0.0,-0.0006759163900088572,-0.0004999999999998339
2021-04-08,0.0,0.0,0.0,0.0,-0.0004999999999998339
2021-04-09,0.0,0.0,0.0,0.0,-0.0004999999999998339
2021-04-12,0.0,0.0,0.0,0.0,-0.0004999999999998339
2021-04-13,0.0,0.0,0.0,0.0,-0.0004999999999998339
2021-04-14,-0.0034150666876233693,-0.0034150666876234803,-0.0034150666876234803,-0.0034150666876233693,-0.0004999999999998339
2021-04-15,0.0,0.0,0.0,0.0,-0.0004999999999998339
2021-04-16,0.0,0.0,0.0,0.0,-0.0004999999999998339
2021-04-19,-0.004912945740057961,-0.00491294574005785,-0.004912945740057961,-0.004912945740057961,-0.0004999999999998339
2021-04-20,-0.012198457667531915,-0.012198457667531692,-0.012198457667531915,-0.012198457667531915,-0.0004999999999998339
2021-04-21,-0.002851965824334557,-0.002851965824334335,-0.002851965824334668,-0.002851965824334557,0.0
2021-04-22,-0.011958992772122201,-0.011958992772121979,-0.011958992772122312,-0.011958992772122201,-0.0004999999999998339
2021-04-23,-0.0012462667790849036,-0.0012462667790847926,-0.0012462667790851256,-0.0012462667790849036,0.0
2021-04-26,0.0,0.0,0.0,0.0,0.0
2021-04-27,-0.00021555685141838588,-0.00021555685141827485,-0.00021555685141838588,-0.00021555685141838588,-0.000500000000000056
2021-04-28,-0.0005027834218551686,-0.0005027834218551686,-0.0005027834218550575,-0.0005027834218551686,-0.000500000000000056
2021-04-29,0.0,0.0,0.0,0.0,-0.000500000000000056
2021-04-30,-0.006570404244611416,-0.006570404244611527,-0.006570404244611638,-0.006570404244611416,-0.000500000000000056
2021-05-03,-0.004427641000231741,-0.004427641000231741,-0.004427641000231852,-0.004427641000231741,-0.000500000000000056
2021-05-04,-0.010569834853137006,-0.010569834853136895,-0.010569834853137006,-0.010569834853137006,-0.000500000000000056
2021-05-05,-0.010260247685291768,-0.010260247685291657,-0.010260247685291768,-0.010260247685291768,-0.0006870120371187394
2021-05-06,-0.002356596190211002,-0.002356596190210891,-0.002356596190211002,-0.002356596190211002,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0
2021-05-10,-0.009902483806646267,-0.009902483806646378,-0.009902483806646267,-0.009902483806646267,-0.0004999999999999449
2021-05-11,-0.018738930928997366,-0.018738930928997366,-0.018738930928997366,-0.018738930928997366,-0.009920112645435575
2021-05-12,-0.03958586193230418,-0.03958586193230407,-0.03958586193230418,-0.03958586193230418,-0.030954399798988952
2021-05-13,-0.04006606900133791,-0.04006606900133791,-0.028048948515661754,-0.04006606900133791,-0.019313801495437932
2021-05-14,-0.04006606900133791,-0.025805971359606272,-0.013124357529446185,-0.04006606900133791,-0.004255079787019556
2021-05-17,-0.04006606900133791,-0.02828483365596579,-0.015635488525321706,-0.04006606900133791,-0.006788778893092262
2021-05-18,-0.04881647205830664,-0.03665677251846544,-0.0241164094720292,-0.04881647205830664,-0.015345919821477927
2021-05-19,-0.049292063822277465,-0.03918255141573046,-0.02667506780773654,-0.049292063822277465,-0.017927573406485986
2021-05-20,-0.049292063822277465,-0.028846075404578952,-0.016204036263206323,-0.049292063822277465,-0.0184186096197827
2021-05-21,-0.05054596419272561,-0.029641365277902954,-0.01700967885761051,-0.05054596419272561,-0.0184186096197827
2021-05-24,-0.05102069121062924,-0.01974906874730875,-0.006988608919659689,-0.05102069121062924,-0.008902693686000607
2021-05-25,-0.053600547829017575,-0.02192381366320828,-0.009191663673632222,-0.053600547829017575,-0.009398242339157536
2021-05-26,-0.05172255607634135,-0.019982964049214957,-0.007225548963997297,-0.05172255607634135,-0.009398242339157536
2021-05-27,-0.051224740388515766,-0.01946848607870255,-0.006704373753762205,-0.051224740388515766,-0.009398242339157536
2021-05-28,-0.05169912801832144,-0.017714385931505316,-0.004927439530362454,-0.05169912801832144,-0.009398242339157536
2021-06-01,-0.05300855068361954,-0.018579592237774722,-0.005803908697968541,-0.05300855068361954,-0.009398242339157536
2021-06-02,-0.05151933531342068,-0.01703623473763971,-0.004240460473354357,-0.05151933531342068,-0.009398242339157536
2021-06-03,-0.05503968767828371,-0.02068457354353337,-0.00793629169092136,-0.05503968767828371,-0.009398242339157536
2021-06-04,-0.04639725432680386,-0.01172793463196753,0.0,-0.04639725432680386,-0.0008336815954311794
2021-06-07,-0.04732242882255855,-0.012686744905840985,-0.0009701885821453704,-0.04732242882255855,-0.0013332647546334675
2021-06-08,-0.04711930037692558,-0.012476231492984602,-0.0007571769831806741,-0.04711930037692558,-0.0013332647546334675
2021-06-09,-0.04854097830385751,-0.013949596148772447,-0.002248026221380317,-0.04854097830385751,-0.0013332647546334675
2021-06-10,-0.04411808680905138,-0.009365905369458472,0.0,-0.04411808680905138,-0.0013332647546334675
2021-06-11,-0.042538624898941224,-0.007729020313121171,0.0,-0.042538624898941224,-0.0013332647546334675
2021-06-14,-0.040394900921888466,-0.00550735879631703,0.0,-0.040394900921888466,-0.0013332647546334675
2021-06-15,-0.04215485591182033,-0.0073312989650576865,-0.0018340408899688576,-0.04215485591182033,-0.0013332647546334675
2021-06-16,-0.04750284817154726,-0.012873723606842247,-0.0074071586910984255,-0.04750284817154726,-0.0013332647546334675
2021-06-17,-0.04781885852290291,-0.013201222876353391,-0.007736471604982698,-0.04781885852290291,-0.0013332647546334675
2021-06-18,-0.060664023101071995,-0.026513388120485426,-0.02112235772679416,-0.060664023101071995,-0.0153048651250135
2021-06-21,-0.047216403884329905,-0.01257686530958435,-0.0071086564348135095,-0.047216403884329905,-0.0012078800802235445
2021-06-22,-0.042122856730184344,-0.007298136416534207,-0.0018006946919685296,-0.042122856730184344,0.0
2021-06-23,-0.04327748157904654,-0.008494738973823246,-0.00300392386402204,-0.04327748157904654,-0.0004999999999998339
2021-06-24,-0.03761768162545953,-0.0026291705124481535,0.0,-0.03761768162545953,-0.0004999999999998339
2021-06-25,-0.03419922527216335,0.0,0.0,-0.03419922527216335,-0.0004999999999998339
2021-06-28,-0.032252288889082825,0.0,0.0,-0.032252288889082825,-0.0004999999999998339
2021-06-29,-0.031731454282929894,0.0,0.0,-0.031731454282929894,-0.0004999999999998339
2021-06-30,-0.030916433652066644,0.0,0.0,-0.030916433652066644,-0.0004999999999998339
2021-07-01,-0.02555111464652282,0.0,0.0,-0.02555111464652282,-0.0004999999999998339
2021-07-02,-0.01810275213969903,0.0,0.0,-0.01810275213969903,-0.0004999999999998339
2021-07-06,-0.01989138842376892,-0.0018216124833505543,-0.0018216124833506653,-0.01989138842376892,-0.0004999999999998339
2021-07-07,-0.016427735069683758,0.0,0.0,-0.016427735069683758,-0.0004999999999998339
2021-07-08,-0.02444176052928304,-0.008147876618061267,-0.008147876618061045,-0.02444176052928304,-0.0004999999999998339
2021-07-09,-0.014027870177883428,0.0,0.0,-0.014027870177883428,-0.0004999999999998339
2021-07-12,-0.010496163264698821,0.0,0.0,-0.010496163264698821,-0.0004999999999998339
2021-07-13,-0.013869348886373145,-0.003408966692644233,-0.003408966692644233,-0.013869348886373145,-0.0004999999999998339
2021-07-14,-0.012397976377823472,-0.0019219865982524897,-0.0019219865982524897,-0.012397976377823472,-0.0004999999999998339
2021-07-15,-0.01577101453783114,-0.005330804265030187,-0.005330804265030298,-0.01577101453783114,-0.0004999999999998339
2021-07-16,-0.023491001434387204,-0.013132680932863017,-0.013132680932862906,-0.023491001434387204,-0.0004999999999998339
2021-07-19,-0.037912015111836506,-0.027706665532082897,-0.027706665532082897,-0.037912015111836506,-0.015760293109979173
2021-07-20,-0.024124791677095248,-0.013773194106413866,-0.013773194106413866,-0.024124791677095248,-0.001655623926511196
2021-07-21,-0.016223869315718065,-0.005788462700576313,-0.005788462700576313,-0.016223869315718065,0.0
2021-07-22,-0.01416360864191546,-0.0037063478089351953,-0.0037063478089350843,-0.01416360864191546,0.0
2021-07-23,-0.004021342680248119,0.0,0.0,-0.004021342680248119,-0.0004999999999999449
2021-07-26,-0.0015764282493250237,0.0,0.0,-0.0015764282493250237,-0.0004999999999999449
2021-07-27,-0.006127021547339018,-0.004557778308493798,-0.004557778308493687,-0.006127021547339018,-0.0004999999999999449
2021-07-28,-0.0065343844011037655,-0.004965784354515335,-0.004965784354515224,-0.0065343844011037655,-0.0004999999999999449
2021-07-29,-0.002413936784333104,-0.0008388308917223197,-0.0008388308917220977,-0.002413936784333104,-0.0004999999999999449
2021-07-30,-0.007258716107056529,-0.005691259720329023,-0.00569125972032869,-0.007258716107056529,-0.0004999999999999449
2021-08-02,-0.009341612146670175,-0.007777444480531748,-0.007777444480531415,-0.009341612146670175,-0.0030968266758382157
2021-08-03,-0.001282242224615593,0.0,0.0,-0.001282242224615593,0.0
2021-08-04,-0.006194632721439164,-0.004918697458394683,-0.004918697458394794,-0.006194632721439164,-0.0004999999999999449
2021-08-05,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-06,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-09,-0.0008135220869449622,-0.0008135220869449622,-0.0008135220869450732,-0.0008135220869449622,-0.0004999999999999449
2021-08-10,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-11,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-12,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-13,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-16,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-17,-0.006555373403154374,-0.006555373403154263,-0.006555373403154263,-0.006555373403154374,-0.0004999999999999449
2021-08-18,-0.01742846065417114,-0.01742846065417114,-0.01742846065417125,-0.01742846065417114,-0.0004999999999999449
2021-08-19,-0.01590720190472905,-0.015907201904729162,-0.01590720190472905,-0.01590720190472905,0.0
2021-08-20,-0.008076777880994479,-0.008076777880994701,-0.008076777880994701,-0.008076777880994479,0.0
2021-08-23,0.0,0.0,0.0,0.0,0.0
2021-08-24,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-25,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-26,-0.0059031933745630205,-0.0059031933745632426,-0.0059031933745631315,-0.0059031933745630205,-0.0004999999999999449
2021-08-27,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-30,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-08-31,-0.0014816718189819555,-0.0014816718189819555,-0.0014816718189820666,-0.0014816718189819555,-0.0004999999999999449
2021-09-01,-0.0009507646230292321,-0.0009507646230291211,-0.0009507646230292321,-0.0009507646230292321,-0.0004999999999999449
2021-09-02,0.0,0.0,0.0,0.0,-0.0004999999999999449
2021-09-03,-0.0002426133714459322,-0.0002426133714459322,-0.0002426133714459322,-0.0002426133714459322,-0.0004999999999999449
2021-09-07,-0.0038174955286119916,-0.0038174955286118806,-0.0038174955286121026,-0.0038174955286119916,-0.0004999999999999449
2021-09-08,-0.005030849842444729,-0.005030849842444618,-0.005030849842444951,-0.005030849842444729,-0.002217145036785384
2021-09-09,-0.009289806846410786,-0.009289806846410564,-0.009289806846410897,-0.009289806846410786,-0.006488146080294799
2021-09-10,-0.017100936936046196,-0.017100936936045974,-0.017100936936046307,-0.017100936936046196,-0.014321365512365847
2021-09-13,-0.014585547946899036,-0.014585547946898814,-0.014585547946899258,-0.014585547946899036,-0.011798863174944718
2021-09-14,-0.01990335134153065,-0.01990335134153054,-0.019903351341530984,-0.01990335134153065,-0.017131704954399418
2021-09-15,-0.011716874794828191,-0.011716874794828191,-0.011716874794828414,-0.020393399665859846,-0.008922077611114743
2021-09-16,-0.013283513271583836,-0.013283513271583947,-0.013283513271584058,-0.02243608730961888,-0.01049314643448973
2021-09-17,-0.022895271511383597,-0.02289527151138393,-0.02289527151138382,-0.031958688907051225,-0.020132086070160815
2021-09-20,-0.039187664892293084,-0.039187664892293306,-0.039187664892293306,-0.04809995748293172,-0.03647055322686965
2021-09-21,-0.03966807105984693,-0.03966807105984704,-0.04009523724655628,-0.048575907504190385,-0.03738069213376827
2021-09-22,-0.03966807105984693,-0.030780315012663984,-0.030731482189476522,-0.048575907504190385,-0.02799045701688052
2021-09-23,-0.03966807105984693,-0.019004314426794178,-0.018954888285741545,-0.048575907504190385,-0.016180559709863096
2021-09-24,-0.03966807105984693,-0.01738845855563853,-0.01733895100187266,-0.048575907504190385,-0.01456005266571525
2021-09-27,-0.04289561027916022,-0.020199570617531526,-0.020150204697845675,-0.048575907504190385,-0.015052772639382317
2021-09-28,-0.062183142691775384,-0.03994447278553892,-0.03989610168604851,-0.048575907504190385,-0.015052772639382317
2021-09-29,-0.06265205112042938,-0.03832854505385319,-0.03828009253802933,-0.048575907504190385,-0.015052772639382317
2021-09-30,-0.06265205112042938,-0.0500823407360419,-0.05003448041931913,-0.048575907504190385,-0.02758352440782308
2021-10-01,-0.06265205112042938,-0.03879341082057486,-0.038744981726383854,-0.048575907504190385,-0.016027215990405574
2021-10-04,-0.06265205112042938,-0.05118920847523112,-0.05114140392654254,-0.048575907504190385,-0.028716608328720916
2021-10-05,-0.06265205112042938,-0.0516636138709935,-0.04126856322866723,-0.048575907504190385,-0.018610438412418273
2021-10-06,-0.06265205112042938,-0.048196547382003185,-0.03728412727888475,-0.048575907504190385,-0.014531836522509112
2021-10-07,-0.06265205112042938,-0.039967373325185074,-0.02896060579754023,-0.048575907504190385,-0.015024570604247778
2021-10-08,-0.06265205112042938,-0.041718176767576165,-0.030731482189476744,-0.048575907504190385,-0.015024570604247778
2021-10-11,-0.06265205112042938,-0.04865602493503973,-0.03774887273893812,-0.048575907504190385,-0.015024570604247778
2021-10-12,-0.06265205112042938,-0.050997605531213464,-0.04011729954070253,-0.048575907504190385,-0.015024570604247778
2021-10-13,-0.06265205112042938,-0.047583602763160426,-0.03666415525416089,-0.048575907504190385,-0.015024570604247778
2021-10-14,-0.06265205112042938,-0.031563275233175814,-0.02046015477813279,-0.048575907504190385,-0.015024570604247778
2021-10-15,-0.06265205112042938,-0.024187690680330665,-0.013000009198611995,-0.048575907504190385,-0.015024570604247778
2021-10-18,-0.06034599574788313,-0.021299099463956805,-0.010078300303611787,-0.04623522212402531,-0.015024570604247778
2021-10-19,-0.05309652258296227,-0.013748377727218153,-0.0024410095935768483,-0.03887688370204223,-0.015024570604247778
2021-10-20,-0.049377308326438274,-0.009874613207858096,0.0,-0.035101818046817224,-0.015024570604247778
2021-10-21,-0.04689796858527673,-0.007292245627420035,0.0,-0.03258524608862079,-0.015024570604247778
2021-10-22,-0.0478856525150706,-0.008320972315285946,-0.0010362835218468147,-0.033587762056890624,-0.015024570604247778
2021-10-25,-0.04277942414538349,-0.0030025569399019236,0.0,-0.028404853513149697,-0.015024570604247778
2021-10-26,-0.041917937830764807,-0.002105271951915566,0.0,-0.027530430268224215,-0.015024570604247778
2021-10-27,-0.0461624752410521,-0.006526189190610654,-0.004430244107354486,-0.03183870784911014,-0.015024570604247778
2021-10-28,-0.036958985488732776,0.0,0.0,-0.022497009394590872,-0.015024570604247778
2021-10-29,-0.03500496890133442,0.0,0.0,-0.02051364936205502,-0.015024570604247778
2021-11-01,-0.03334495864982989,0.0,0.0,-0.018828710755255718,-0.015024570604247778
2021-11-02,-0.029436516185471384,0.0,0.0,-0.01486157525432552,-0.015024570604247778
2021-11-03,-0.0235110947559799,0.0,0.0,-0.00884717183780559,-0.015024570604247778
2021-11-04,-0.018909452202211297,0.0,0.0,-0.004176426469511441,-0.015024570604247778
2021-11-05,-0.015505322694062351,0.0,0.0,-0.0007211771867876582,-0.015024570604247778
2021-11-08,-0.014664846576996626,0.0,0.0,0.0,-0.015024570604247778
2021-11-09,-0.01792176827241765,-0.0033053948030846714,-0.0033053948030846714,-0.0033053948030846714,-0.015024570604247778
2021-11-10,-0.025822489346568278,-0.011323703138785501,-0.011323703138785501,-0.01132370313878539,-0.015024570604247778
2021-11-11,-0.0255073363832663,-0.011003859720830511,-0.011003859720830511,-0.011003859720830289,-0.015198412156455565
2021-11-12,-0.018152812230578408,-0.003539877412741088,-0.003539877412741199,-0.003539877412740866,-0.0077660862562071165
2021-11-15,-0.01781664906972269,-0.0031987111002557134,-0.0031987111002557134,-0.0031987111002553803,-0.00742636690587728
2021-11-16,-0.013929557877553012,0.0,0.0,0.0,-0.0034981551080235374
2021-11-17,-0.016324788613573227,-0.002429066559245574,-0.002429066559245574,-0.002429066559245574,-0.003996406030469468
2021-11-18,-0.012983962557793105,0.0,0.0,0.0,-0.003996406030469468
2021-11-19,-0.014749023797064553,-0.0017882802024632438,-0.0017882802024631328,-0.0017882802024630218,-0.003996406030469468
2021-11-22,-0.017522574518901823,-0.004598316328142227,-0.004598316328142116,-0.004598316328142116,-0.003996406030469468
2021-11-23,-0.01621994227058743,-0.0032785482606545457,-0.0032785482606543237,-0.0032785482606544347,-0.003996406030469468
2021-11-24,-0.013593190071915728,-0.0006172417579974887,-0.0006172417579974887,-0.0006172417579975997,-0.0018350180484189016
2021-11-26,-0.03559318621790386,-0.022906642650611042,-0.02290664265061093,-0.022906642650611042,-0.0023341005393946457
2021-11-29,-0.02376321712662144,-0.010921053113546297,-0.010921053113546186,-0.010921053113546297,0.0
2021-11-30,-0.042758413947828866,-0.030166127256852304,-0.030166127256852193,-0.030166127256852415,-0.019457571313076794
2021-12-01,-0.04323703474085494,-0.030651044193223842,-0.040938312522819764,-0.030651044193224064,-0.030348699164779225
2021-12-02,-0.04323703474085494,-0.030651044193223842,-0.02624905065646599,-0.030651044193224064,-0.015497243765193236
2021-12-03,-0.04323703474085494,-0.03957037332832414,-0.034722008646083435,-0.030651044193224064,-0.024063757101959404
2021-12-06,-0.04323703474085494,-0.04005058814165996,-0.02328980112181611,-0.030651044193224064,-0.012505319264155657
2021-12-07,-0.04323703474085494,-0.020674148745840504,-0.003086692575937522,-0.030651044193224064,0.0
2021-12-08,-0.04323703474085494,-0.018081111180297094,-0.0004470873286849253,-0.030651044193224064,-0.0004999999999999449
2021-12-09,-0.05017492271947166,-0.024710455825911914,-0.007195486636484616,-0.03768019844749104,-0.0004999999999999449
2021-12-10,-0.04123386543379881,-0.015529692027229092,0.0,-0.02862152366765358,-0.0004999999999999449
2021-12-13,-0.049726759033422385,-0.02425027703348226,-0.00885814933739415,-0.03722613927413598,-0.0004999999999999449
2021-12-14,-0.05020189565390565,-0.030963605327109844,-0.0156773781544135,-0.0377075262044988,-0.0004999999999999449
2021-12-15,-0.05020189565390565,-0.015822310881665413,-0.00029723481964538667,-0.0377075262044988,0.0
2021-12-16,-0.05905258508376776,-0.024501277475443395,-0.009113109227934957,-0.04667464436075297,-0.000500000000000056
2021-12-17,-0.05952305879122588,-0.034883543795462435,-0.019659152349741582,-0.0471513070385724,-0.000500000000000056
2021-12-20,-0.05952305879122588,-0.035366102023564716,-0.030083474019884204,-0.0471513070385724,-0.011627797922598382
2021-12-21,-0.05952305879122588,-0.035366102023564716,-0.01285875070343323,-0.0471513070385724,0.0
2021-12-22,-0.05952305879122588,-0.026203403563402006,-0.002988692663334791,-0.0471513070385724,-0.0004999999999999449
2021-12-23,-0.05414147722652296,-0.02014426252160495,0.0,-0.04169893204105046,0.0
2021-12-27,-0.040755508761691095,-0.006277159052990755,0.0,-0.02813687432664802,-0.0004999999999998339
2021-12-28,-0.04153953374699171,-0.007089364432206091,-0.0008173359268277558,-0.028931212975220055,-0.0004999999999998339
2021-12-29,-0.040313299943890546,-0.005819055819946128,0.0,-0.027688848356425377,-0.0004999999999998339
2021-12-30,-0.04296648782954493,-0.008567607859994997,-0.0027646396323917077,-0.030376938301275525,-0.0004999999999998339
2021-12-31,-0.04537831721914343,-0.01106612619896108,-0.005277782087588334,-0.03282049473613191,-0.0004999999999998339
2022-01-03,-0.039851129634094984,-0.005340273614318103,0.0,-0.02722059830550061,-0.0004999999999998339
2022-01-04,-0.04017272422501328,-0.005673427355037397,-0.000334942424913498,-0.02754642339721014,-0.0004999999999998339
2022-01-05,-0.058603618430808635,-0.02476678751364858,-0.019530813788873447,-0.04621977165764757,-0.0004999999999998339
2022-01-06,-0.05948790602411591,-0.025682859263303603,-0.020451803877598262,-0.047115691845123875,-0.0019386164188800459
2022-01-07,-0.06320614029053184,-0.029534738895950374,-0.02432436404110594,-0.050882838604007,-0.0058843668884249745
2022-01-10,-0.06437190442732676,-0.03074240436650677,-0.02553851340145541,-0.05206393809233545,-0.007121463332746325
2022-01-11,-0.06483971847511316,-0.021914032312077447,-0.01666274230081055,-0.052537906123289124,0.0
2022-01-12,-0.06277906783386289,-0.019269750791768403,-0.014004263777790849,-0.05045014811016679,0.0
2022-01-13,-0.07569270434611353,-0.03278288683064523,-0.02758995110422957,-0.06353366045685116,-0.0004999999999999449
2022-01-14,-0.0761548579939404,-0.032387157306437375,-0.02719209692987201,-0.06400189362662267,-0.0005908121782219888
2022-01-18,-0.0761548579939404,-0.04952335711519873,-0.04442030005721642,-0.06400189362662267,-0.01829011791041102
