Date,Regime-aware HMM,K-Means Regime Strategy,Buy and Hold,Standalone Momentum,Standalone Mean Reversion
2021-02-05,0.0039357706941183235,0.0039357706941183235,0.0039357706941183235,0.0039357706941183235,0.0
2021-02-08,0.0072220993398859346,0.0072220993398859346,0.0072220993398859346,0.0072220993398859346,0.0
2021-02-09,-0.0006660259923073619,-0.0006660259923073619,-0.0006660259923073619,-0.0006660259923073619,-0.0
2021-02-10,-0.0004356330716230872,-0.0004356330716230872,-0.0004356330716230872,-0.0004356330716230872,-0.0
2021-02-11,0.001615217262689983,0.001615217262689983,0.001615217262689983,0.001615217262689983,0.0
2021-02-12,0.004939695674338829,0.004939695674338829,0.004939695674338829,0.004939695674338829,0.0
2021-02-16,-0.0008659626420445266,-0.0008659626420445266,-0.0008659626420445266,-0.0008659626420445266,-0.0
2021-02-17,0.0002295469643731618,0.0002295469643731618,0.0002295469643731618,0.0002295469643731618,0.0
2021-02-18,-0.0042560454450480956,-0.0042560454450480956,-0.0042560454450480956,-0.0042560454450480956,-0.0
2021-02-19,-0.0017660256402188823,-0.0017660256402188823,-0.0017660256402188823,-0.0017660256402188823,-0.0
2021-02-22,-0.00769167150509531,-0.00769167150509531,-0.00769167150509531,-0.00769167150509531,-0.00819167150509531
2021-02-23,0.0012144373888836046,0.0012144373888836046,0.0012144373888836046,0.0012144373888836046,0.0012144373888836046
2021-02-24,0.011019296098312648,0.011019296098312648,0.011019296098312648,0.011019296098312648,0.011019296098312648
2021-02-25,-0.02409579275439344,-0.02409579275439344,-0.02409579275439344,-0.02409579275439344,-0.02409579275439344
2021-02-26,-0.005152570321815264,-0.005152570321815264,-0.005152570321815264,-0.005152570321815264,-0.005152570321815264
2021-03-01,0.024240221539188367,0.024240221539188367,0.024240221539188367,0.024240221539188367,0.024240221539188367
2021-03-02,-0.007803466116597324,-0.007803466116597324,-0.007803466116597324,-0.007803466116597324,-0.0005
2021-03-03,-0.013245736850455825,-0.013245736850455825,-0.013245736850455825,-0.013245736850455825,-0.013745736850455825
2021-03-04,-0.0005,-0.0005,-0.012374651444295615,-0.0005,-0.012374651444295615
2021-03-05,0.0,0.0,0.018396639160050743,0.0,0.018396639160050743
2021-03-08,-0.0,-0.0,-0.004978904640979165,-0.0,-0.0005
2021-03-09,0.0,0.0,0.014277533710032708,0.0,0.013777533710032708
2021-03-10,0.0,0.005724768342906417,0.006224768342906417,0.0,-0.0005
2021-03-11,0.0,0.010139028033979702,0.010139028033979702,0.0,0.0
2021-03-12,0.000846903608634209,0.001346903608634209,0.001346903608634209,0.000846903608634209,0.0
2021-03-15,0.005963526371920436,0.005963526371920436,0.005963526371920436,0.005963526371920436,0.0
2021-03-16,-0.0012614507626510507,-0.0012614507626510507,-0.0012614507626510507,-0.0012614507626510507,-0.0
2021-03-17,0.0034098214383302405,0.0034098214383302405,0.0034098214383302405,0.0034098214383302405,0.0
2021-03-18,-0.014549666939063122,-0.014549666939063122,-0.014549666939063122,-0.014549666939063122,-0.0
2021-03-19,-0.0018501871749662113,-0.0018501871749662113,-0.0018501871749662113,-0.0018501871749662113,-0.0023501871749662113
2021-03-22,0.007985023414546877,0.007985023414546877,0.007985023414546877,0.007985023414546877,0.007985023414546877
