Date,0
2021-01-04,-0.0
2021-01-05,0.006387183350012149
2021-01-06,0.005978708899742058
2021-01-07,0.014857458281356095
2021-01-08,0.005697664735709207
2021-01-11,-0.006740854065642066
2021-01-12,0.00021104791696591185
2021-01-13,0.002693192509778397
2021-01-14,-0.0035018969939409894
2021-01-15,-0.007292680104330707
2021-01-19,0.00785154726106363
2021-01-20,0.013838868877998456
2021-01-21,0.0009118310289488729
2021-01-22,-0.003539489749368796
2021-01-25,0.003943767704872814
2021-01-26,-0.0015607522448870537
2021-01-27,-0.024440666225067464
2021-01-28,0.008600234106101778
2021-01-29,-0.02001945736909927
2021-02-01,0.016645513196647865
2021-02-02,0.014140218760602785
2021-02-03,0.0007864853735115584
2021-02-04,0.011365543590695415
2021-02-05,0.0039357706941183235
2021-02-08,0.0072220993398859346
2021-02-09,-0.0006660259923073619
2021-02-10,-0.0004356330716230872
2021-02-11,0.001615217262689983
2021-02-12,0.004939695674338829
2021-02-16,-0.0008659626420445266
2021-02-17,0.0002295469643731618
2021-02-18,-0.0042560454450480956
2021-02-19,-0.0017660256402188823
2021-02-22,-0.00769167150509531
2021-02-23,0.0012144373888836046
2021-02-24,0.011019296098312648
2021-02-25,-0.02409579275439344
2021-02-26,-0.005152570321815264
2021-03-01,0.024240221539188367
2021-03-02,-0.007803466116597324
2021-03-03,-0.013245736850455825
2021-03-04,-0.012374651444295615
2021-03-05,0.018396639160050743
2021-03-08,-0.004978904640979165
2021-03-09,0.014277533710032708
2021-03-10,0.006224768342906417
2021-03-11,0.010139028033979702
2021-03-12,0.001346903608634209
2021-03-15,0.005963526371920436
2021-03-16,-0.0012614507626510507
2021-03-17,0.0034098214383302405
2021-03-18,-0.014549666939063122
2021-03-19,-0.0018501871749662113
2021-03-22,0.007985023414546877
2021-03-23,-0.007870915324114991
2021-03-24,-0.005083573737489355
2021-03-25,0.005625739463363644
2021-03-26,0.016114971878578688
2021-03-29,-0.0005051625683611949
2021-03-30,-0.0026530723950450863
2021-03-31,0.004053519469583433
2021-04-01,0.01079905309185425
2021-04-05,0.014353003163800837
2021-04-06,-0.0005905980647684661
2021-04-07,0.0011574356227725957
2021-04-08,0.0047468627816082964
2021-04-09,0.007269975857127742
2021-04-12,0.00036471053552844523
